127.0.0.1 - - [12/Nov/2020:11:33:12 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [12/Nov/2020:11:48:39 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:11:48:40 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10050
0:0:0:0:0:0:0:1 - - [12/Nov/2020:11:49:31 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10119
0:0:0:0:0:0:0:1 - - [12/Nov/2020:11:49:31 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:11:50:23 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 9977
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:00:27 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:00:27 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:02:08 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10704
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:05:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10712
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:05:25 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:06:56 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10713
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:11:18 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10495
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:11:18 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:12:01 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10493
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:12:56 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10487
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:13:17 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10485
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:16:48 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10493
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:16:48 +0900] "GET /JABA/images/jaba_english_trans.png HTTP/1.1" 200 4085
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:16:48 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:17:29 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10510
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:17:29 +0900] "GET /JABA/images/jaba_english_trans.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:18:31 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10536
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:18:31 +0900] "GET /JABA/images/jaba_english_trans.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:15 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10541
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:15 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:16 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10541
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:41 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10542
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:41 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10542
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:57 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10494
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:21:57 +0900] "GET /JABA/images/jaba_english_trans.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:27:30 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10494
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:27:30 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:28:35 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10496
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:35:42 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10570
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:35:42 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:37:13 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10795
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:37:29 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10570
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:37:32 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10570
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:38:24 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10615
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:38:26 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10615
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:39:09 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10636
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:40:28 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10662
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:41:21 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10670
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:41:21 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:41:23 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10670
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:41:28 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10670
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:41:29 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10670
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:42:48 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10698
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:42:49 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10698
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:43:44 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10714
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:43:58 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:03 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:15 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:18 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:30 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:44:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:45:01 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10783
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:45:03 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10783
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:50:33 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10852
0:0:0:0:0:0:0:1 - - [12/Nov/2020:12:50:33 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:03:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10852
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:03:25 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:04:02 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10877
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:04:03 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10877
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:04:20 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10881
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:05:47 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10905
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:07:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10929
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:08:32 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10929
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:08:38 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10929
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:09:54 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10842
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:10:18 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10829
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:10:33 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10830
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:11:16 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10831
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:11:38 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10854
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:14:22 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10734
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:14:39 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10746
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:14:57 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10768
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:15:18 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10789
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:15:26 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:21 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:22 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10688
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10701
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:46 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10765
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:46 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:17:51 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10765
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:18:03 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10734
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:18:14 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10765
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:18:35 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10769
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:19:13 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10775
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:19:35 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10804
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:19:49 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10821
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:20:44 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10806
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:21:20 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10812
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:22:08 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10860
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:22:52 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10819
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:23:14 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10807
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:23:27 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10807
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:24:08 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10806
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:24:29 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10812
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:24:53 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10816
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:25:14 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10814
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:25:15 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10814
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:25:26 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10808
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:25:41 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10823
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:25:42 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10823
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:26:17 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10829
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:26:17 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10829
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:26:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10823
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:27:10 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10827
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:27:28 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10820
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:28:14 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10753
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:28:23 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10753
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:28:33 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10820
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:28:41 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10799
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:29:41 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10807
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:29:54 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10818
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:30:04 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10807
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:31:28 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:31:44 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:33:52 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10983
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:33:52 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:34:12 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10954
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:34:39 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10938
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:35:30 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 10954
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:36:55 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11010
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:44:11 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11581
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:45:00 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11609
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:45:11 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11633
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:45:11 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11633
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:45:22 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11657
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:45:50 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11659
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:46:12 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11654
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:46:47 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11654
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:47:18 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11654
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:49:00 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11696
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:49:01 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11696
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:49:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11696
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:50:11 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11718
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:50:12 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11718
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:50:35 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11839
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:50:36 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11839
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:50:58 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11840
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:51:06 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 11840
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:52:01 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13012
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:52:01 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:53:08 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13031
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:53:22 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13030
0:0:0:0:0:0:0:1 - - [12/Nov/2020:14:53:23 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13030
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:08:49 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13030
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:09:57 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13068
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:10:42 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13129
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:11:24 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13147
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:11:25 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:12:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13147
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:13:32 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13177
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:14:11 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13337
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:14:52 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13375
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:14:53 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13375
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:15:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13374
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:15:25 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13374
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:16:24 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13430
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:17:09 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13373
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:17:47 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13393
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:18:42 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13391
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:22:04 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13586
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:23:19 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13629
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:23:20 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13629
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:23:53 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13630
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:24:44 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13675
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:24:55 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13694
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:25:06 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13713
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:25:07 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13713
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:25:39 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13713
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:26:33 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13780
0:0:0:0:0:0:0:1 - - [12/Nov/2020:15:26:59 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13813
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:05:17 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13813
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:05:18 +0900] "GET /JABA/images/jaba_english_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:06:28 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13810
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:06:38 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13816
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:07:23 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13781
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:08:05 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13816
0:0:0:0:0:0:0:1 - - [12/Nov/2020:16:08:37 +0900] "GET /JABA/index.jsp HTTP/1.1" 200 13799
